Company_Name,Facility_ID,Facility_Type,Address,City,State,Country,Source,Estimated,Data_Tier,Address_Clean,City_Clean,State_Clean,City_Key,Is_Detailed,latitude,longitude,geocode_method
DIVI'S LABORATORIES LIMITED,EST_6,Clinic,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Dr. Reddy's Laboratories Limited,EST_1,Hospital,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Dr. Reddy's Laboratories Limited,EST_2,Clinic,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Dr. Reddy's Laboratories Limited,EST_3,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Dr. Reddy's Laboratories Limited,EST_4,Pharmacy,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Dr. Reddy's Laboratories Limited,EST_5,Hospital,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Dr. Reddy's Laboratories Limited,EST_6,Clinic,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_1,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_2,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_3,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_4,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_5,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_6,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_7,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_8,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_9,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_10,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_11,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_12,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_13,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_14,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_15,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_16,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_17,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_18,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_19,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_20,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_21,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_22,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_23,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Bajaj Holdings & Investment Limited,EST_24,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
JINDAL STEEL & POWER LIMITED,EST_1,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
JINDAL STEEL & POWER LIMITED,EST_2,Facility,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
JINDAL STEEL & POWER LIMITED,EST_3,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
JINDAL STEEL & POWER LIMITED,EST_4,Facility,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Technology Services Limited,EST_1,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Technology Services Limited,EST_2,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Technology Services Limited,EST_3,Development Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Technology Services Limited,EST_4,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Dixon Technologies (India) Limited,EST_1,Factory,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Dixon Technologies (India) Limited,EST_2,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Dixon Technologies (India) Limited,EST_3,Warehouse,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Dixon Technologies (India) Limited,EST_4,Store,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Dixon Technologies (India) Limited,EST_5,Factory,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_1,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_2,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_3,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_4,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_5,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_6,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_7,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_8,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_9,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_10,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_11,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_12,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_13,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_14,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_15,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_16,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_17,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_18,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_19,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_20,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_21,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_22,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_23,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
L&T Finance Limited,EST_24,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Punjab & Sind Bank,EST_1,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Punjab & Sind Bank,EST_2,Facility,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Punjab & Sind Bank,EST_3,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Punjab & Sind Bank,EST_4,Facility,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_1,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_2,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_3,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_4,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_5,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_6,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_7,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_8,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_9,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_10,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_11,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_12,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_13,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_14,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_15,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_16,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_17,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_18,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_19,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_20,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_21,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_22,Branch,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_23,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
Mahindra & Mahindra Financial Services Limited,EST_24,Data Center,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
K.P.R. MILL LIMITED,EST_1,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
K.P.R. MILL LIMITED,EST_2,Facility,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
K.P.R. MILL LIMITED,EST_3,Office,Estimated facility,Unknown,Unknown,India,Imputation_Estimated,True,Tier_3,Estimated facility,Unknown,Unknown,"Unknown, Unknown, India",False,,,City_Centroid
