Company_Name,NSE_Symbol,BSE_Code,Sector,Market_Cap_Cr,BRSR_PDF_URL,BRSR_XBRL_URL,Submission_Date,Has_BRSR,Priority,Data_Source_Expected,Source,Revenue_Cr,Website
Reliance Industries Limited,RELIANCE,,Oil Gas & Consumable Fuels,1947786.742,https://nsearchives.nseindia.com/corporate/kavinavora_07082025133236_SE_BRSR.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1504867_07082025013302_WEB.xml,07-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Tata Consultancy Services Limited,TCS,,Information Technology,1421580.062,https://nsearchives.nseindia.com/corporate/TCS_CORPCS_30062025164004_BRSR-2024-25.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1474736_30062025044052_WEB.xml,30-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
HDFC Bank Limited,HDFCBANK,,Financial Services,1146926.21,https://nsearchives.nseindia.com/corporate/HDFCBANK_14072025080813_BRSR.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1481748_14072025080910_WEB.xml,14-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
ICICI Bank Limited,ICICIBANK,,Financial Services,757772.5401,https://nsearchives.nseindia.com/corporate/ICICI2022_05082025202810_NSEBSEAnnualReport05082025.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1503412_05082025083000_WEB.xml,05-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Bharti Airtel Limited,BHARTIARTL,,Telecommunication,731292.4685,https://nsearchives.nseindia.com/corporate/BHARTIARTL_16072025232215_BAL_STX_BRSR_FY24-25.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1484884_16072025112237_WEB.xml,16-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
STATE BANK OF INDIA,SBIN,,Financial Services,673507.4489,https://nsearchives.nseindia.com/corporate/SBIN_26062025191305_mergedDSC.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1472447_26062025071319_WEB.xml,22-May-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Infosys Limited,INFY,,Information Technology,640773.0816,https://nsearchives.nseindia.com/corporate/Infosys_03072025215225_Infosys_Integrated_Annual_Report_2024-25.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1477079_03072025095250_WEB.xml,03-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Life Insurance Corporation of India,LICI,,Financial Services,613639.9639,https://nsearchives.nseindia.com/corporate/LIC_BOARD_30072025182416_Disclosure_BRSR.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1498280_30072025062838_WEB.xml,30-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Hindustan Unilever Limited,HINDUNILVR,,Fast Moving Consumer Goods,562156.9971,https://nsearchives.nseindia.com/corporate/HINDUNILVR_18072025110703_BRSRPDF.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1486091_18072025110717_WEB.xml,18-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
ITC Limited,ITC,,Fast Moving Consumer Goods,538751.1395,https://nsearchives.nseindia.com/corporate/ITC_27062025154418_SE_BRSR_.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1473051_27062025034500_WEB.xml,27-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Larsen & Toubro Limited,LT,,Construction,487687.0263,https://nsearchives.nseindia.com/corporate/PAM_26052025132508_BRSRFinal.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1450809_26052025013610_WEB.xml,26-May-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Bajaj Finance Limited,BAJFINANCE,,Financial Services,429454.4529,https://nsearchives.nseindia.com/corporate/BAJFINANCE_02072025000329_SE_BRSR_Upload.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1476138_02072025120411_WEB.xml,02-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
HCL Technologies Limited,HCLTECH,,Information Technology,408057.7917,https://nsearchives.nseindia.com/corporate/HCLTECH_02082025204043_BRSR_2024-25.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1501255_02082025084111_WEB.xml,02-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Maruti Suzuki India Limited,MARUTI,,Automobile and Auto Components,369351.2742,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_05082025211748_STXintimation_BRSR_2025.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1503469_05082025092147_WEB.xml,05-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Sun Pharmaceutical Industries Limited,SUNPHARMA,,Healthcare,358830.3092,https://nsearchives.nseindia.com/corporate/SUNSEC_04072025192506_BRSRwithnote.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1477541_04072025072529_WEB.xml,04-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Adani Enterprises Limited,ADANIENT,,Metals & Mining,357224.0318,https://nsearchives.nseindia.com/corporate/nishant_joshi_adani_com_18062025225251_AELIntimationforsubmissionofBRSR.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1468306_18062025105504_WEB.xml,18-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
KOTAK MAHINDRA BANK LIMITED,KOTAKBANK,,Financial Services,347320.5328,https://nsearchives.nseindia.com/corporate/Kotakmahindrabank_19092025171829_BRSR_FY25.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1529464_19092025051900_WEB.xml,19-Sep-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Tata Motors Limited,,,,344590.5639,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_19062025141650_NSEBSELETTERBRSR.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1468402_19062025030040_WEB.xml,19-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Axis Bank Limited,AXISBANK,,Financial Services,343487.7879,https://nsearchives.nseindia.com/corporate/AXISBANK1_27062025105124_SEBRSRSignedFinal.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1472659_27062025105753_WEB.xml,27-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
NTPC LIMITED,NTPC,,Power,332598.8018,https://nsearchives.nseindia.com/corporate/NTPC2_07082025183536_BRSR_Stock_Exchange_07082025_signed.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1505695_07082025063546_WEB.xml,07-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Titan Company Limited,TITAN,,Consumer Durables,317575.148,https://nsearchives.nseindia.com/corporate/TITAN_27062025154702_SEnoticeofbrsr.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1473059_27062025034725_WEB.xml,27-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
UltraTech Cement Limited,ULTRACEMCO,,Construction Materials,288796.6156,https://nsearchives.nseindia.com/corporate/ULTRACEMCO_28072025165544_BRSR.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1495277_28072025045950_WEB.xml,28-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Adani Ports and Special Economic Zone Limited,ADANIPORTS,,Services,282393.2959,https://nsearchives.nseindia.com/corporate/rkbhagia_18062025201753_BRSR202425.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1468283_18062025081805_WEB.xml,18-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Asian Paints Limited,ASIANPAINT,,Consumer Durables,282149.4726,https://nsearchives.nseindia.com/corporate/ASIANPAINT_24062025100951_BRSRIntimation03062025signed.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1470036_24062025101008_WEB.xml,24-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Avenue Supermarts Limited,DMART,,Consumer Services,277999.1714,https://nsearchives.nseindia.com/corporate/DMART_21072025103415_ASLBRSR202425.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1488227_21072025103435_WEB.xml,21-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
COAL INDIA LIMITED,COALINDIA,,Oil Gas & Consumable Fuels,273671.9845,https://nsearchives.nseindia.com/corporate/COALINDIA_04082025110405_BRSR2425.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1501398_04082025110417_WEB.xml,04-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Power Grid Corporation of India Limited,POWERGRID,,Power,265094.8082,https://nsearchives.nseindia.com/corporate/POWERGRID1_03082025201817_BRSRfinal.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1501353_03082025081853_WEB.xml,03-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Mahindra & Mahindra Limited,M&M,,Automobile and Auto Components,259330.3552,https://nsearchives.nseindia.com/corporate/Shree_28062025234543_MMAnnual_ReportFY2025_1.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1474151_28062025114611_WEB.xml,28-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Bajaj Finserv Limited,BAJAJFINSV,,Financial Services,256179.8577,https://nsearchives.nseindia.com/corporate/walimbelk_03072025161506_BRSRIntimationSD.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1476853_03072025041532_WEB.xml,03-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Wipro Limited,WIPRO,,Information Technology,251628.4994,https://nsearchives.nseindia.com/corporate/Cslogin_21062025131200_SEIntimationBRSRFY25.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1469331_21062025011214_WEB.xml,21-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
HINDUSTAN AERONAUTICS LIMITED,HAL,,Capital Goods,248530.3014,https://nsearchives.nseindia.com/corporate/HAL_30072025115044_BRSR.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1497388_30072025115106_WEB.xml,30-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Nestle India Limited,NESTLEIND,,Fast Moving Consumer Goods,243571.9349,https://nsearchives.nseindia.com/corporate/NESTLEIND1_27062025152549_Nestle_India_BRSR.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1473035_27062025033841_WEB.xml,27-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Bajaj Auto Limited,BAJAJ-AUTO,,Automobile and Auto Components,239743.4111,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_12072025203722_BRSR_2025.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1481704_12072025083759_WEB.xml,12-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
ADANI POWER LIMITED,ADANIPOWER,,Power,233343.0813,https://nsearchives.nseindia.com/corporate/ADANIPOWER_16062025165723_APLBRSR2025.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1467091_16062025045831_WEB.xml,16-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Indian Oil Corporation Limited,IOC,,Oil Gas & Consumable Fuels,231483.8353,https://nsearchives.nseindia.com/corporate/IOC_07082025163501_66_AGM_24_25_Cover_letter_and_BRSR_SEs.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1505202_07082025043616_WEB.xml,07-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
DLF Limited,DLF,,Realty,209244.8402,https://nsearchives.nseindia.com/corporate/DLF_13072025094510_BRSR_Report.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1481723_13072025094535_WEB.xml,13-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
JSW Steel Limited,JSWSTEEL,,Metals & Mining,208833.6172,https://nsearchives.nseindia.com/corporate/jessydenny_04072025105546_BRSR.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1477130_04072025105556_WEB.xml,04-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Jio Financial Services Limited,JIOFIN,,Financial Services,205823.4222,https://nsearchives.nseindia.com/corporate/JIOFIN_05082025132019_BRSR.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1502490_05082025012045_WEB.xml,05-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
INDIAN RAILWAY FINANCE CORPORATION LIMITED,IRFC,,Financial Services,199673.4907,https://nsearchives.nseindia.com/corporate/IRFC_06082025175235_BRSR2425.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1504202_06082025055246_WEB.xml,06-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Siemens Limited,SIEMENS,,Capital Goods,195217.1907,https://nsearchives.nseindia.com/corporate/SIEMENS57_14012025173818_Siemens-Limited-BRSR-2024.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1345203_14012025053859_WEB.xml,14-Jan-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Tata Steel Limited,TATASTEEL,,Metals & Mining,193593.638,https://nsearchives.nseindia.com/corporate/SAKSHIKAPUR_24062025185013_fy25-integratedreport.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1470548_24062025065142_WEB.xml,24-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Varun Beverages Limited,VBL,,Fast Moving Consumer Goods,185128.8625,https://nsearchives.nseindia.com/corporate/VBL_11032025174358_VBLNoticeAR2024.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1394994_11032025054427_WEB.xml,11-Mar-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Hindustan Zinc Limited,HINDZINC,,Metals & Mining,181662.6093,https://nsearchives.nseindia.com/corporate/HINDZINCNSE_01082025184432_SEIntimationBRSR01082025.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1500543_01082025064512_WEB.xml,01-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
BHARAT ELECTRONICS LIMITED,BEL,,Capital Goods,165100.5664,https://nsearchives.nseindia.com/corporate/BEL_06082025173321_Letter_BRSR_Signed.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1504162_06082025053341_WEB.xml,06-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Grasim Industries Limited,GRASIM,,Construction Materials,153907.4997,https://nsearchives.nseindia.com/corporate/GRASIM_21072025201038_SEIntimationBRSR.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1489740_21072025081731_WEB.xml,21-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
LTIMindtree Limited,LTIM,,Information Technology,153228.8532,https://nsearchives.nseindia.com/corporate/LTI_07052025122421_annualreportseintimation.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1432884_07052025122600_WEB.xml,07-May-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Pidilite Industries Limited,PIDILITIND,,Chemicals,146184.9514,https://nsearchives.nseindia.com/corporate/Nisha_11072025162512_BRSR2024-2025.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1480946_11072025042536_WEB.xml,11-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
SBI Life Insurance Company Limited,SBILIFE,,Financial Services,145863.8076,https://nsearchives.nseindia.com/corporate/SBILIFE_07082025192458_SE07082025BRSR_signed.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1505929_07082025072644_WEB.xml,07-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Power Finance Corporation Limited,PFC,,Financial Services,142654.0086,https://nsearchives.nseindia.com/corporate/PFC2023_07082025165802_Intimation06082025_SIGNED.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1505256_07082025045820_WEB.xml,07-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
InterGlobe Aviation Limited,INDIGO,,Services,137973.6649,https://nsearchives.nseindia.com/corporate/Indigo1_26072025105314_BRSR.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1494252_26072025105326_WEB.xml,26-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Bank of Baroda,BANKBARODA,,Financial Services,134886.9942,https://nsearchives.nseindia.com/corporate/BANKBARODA_29052025215012_SEBRSR2025.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1458171_29052025095025_WEB.xml,29-May-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
HINDALCO INDUSTRIES LIMITED,HINDALCO,,Metals & Mining,134612.7459,https://nsearchives.nseindia.com/corporate/HINDALCOIND_28072025200135_Reg_34_BRSR_Final_signed.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1495762_28072025080158_WEB.xml,28-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
PUNJAB NATIONAL BANK,PNB,,Financial Services,134288.2868,https://nsearchives.nseindia.com/corporate/pnb2_02072025154327_Intimation_BRSR_2025_04062025_DS.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1476360_02072025034459_WEB.xml,02-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
ABB India Limited,ABB,,Capital Goods,133870.5144,https://nsearchives.nseindia.com/corporate/ABB_09042025200907_Annual_Report_2024.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1411314_09042025080919_WEB.xml,09-Apr-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
HDFC Life Insurance Company Limited,HDFCLIFE,,Financial Services,127884.6927,https://nsearchives.nseindia.com/corporate/PRASAD_07072025171031_BRSR.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1478202_07072025051042_WEB.xml,07-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Godrej Consumer Products Limited,GODREJCP,,Fast Moving Consumer Goods,127825.6401,https://nsearchives.nseindia.com/corporate/GODREJCP_24072025160509_SE_BRSR_2024-25_Signed.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1492280_24072025040600_WEB.xml,24-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Vedanta Limited,VEDL,,Metals & Mining,126998.9298,https://nsearchives.nseindia.com/corporate/VEDL_19062025105048_VEDLSEIntimationBRSRwithAssurancesigned.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1468325_19062025105114_WEB.xml,19-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Tech Mahindra Limited,TECHM,,Information Technology,126603.0716,https://nsearchives.nseindia.com/corporate/Apekshakhemka_23062025234552_StockExchangeIntimationBRSR_S.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1470026_23062025114614_WEB.xml,23-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
REC Limited,RECLTD,,Financial Services,126440.4588,https://nsearchives.nseindia.com/corporate/RECLTD_01082025234706_Signed_IntimationBRSR_010825.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1500827_01082025114716_WEB.xml,01-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Ambuja Cements Limited,AMBUJACEM,,Construction Materials,125214.836,https://nsearchives.nseindia.com/corporate/AMBUJACEM_13062025164719_BRSR.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1466435_13062025044732_WEB.xml,13-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
GAIL (India) Limited,GAIL,,Oil Gas & Consumable Fuels,124427.6133,https://nsearchives.nseindia.com/corporate/Himanshugail_07082025171448_agm.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1505319_07082025051651_WEB.xml,07-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Britannia Industries Limited,BRITANNIA,,Fast Moving Consumer Goods,121848.2603,https://nsearchives.nseindia.com/corporate/BRITANNIA1_19072025235926_BRSR_Intimation_signed.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1488123_20072025120030_WEB.xml,20-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
MACROTECH DEVELOPERS LIMITED,,,,118393.8211,https://nsearchives.nseindia.com/corporate/LODHA_10072025162241_Lodha_BRSR_FY_2025.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1480128_10072025042328_WEB.xml,10-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Adani Energy Solutions Limited,ADANIENSOL,,Power,118262.6751,https://nsearchives.nseindia.com/corporate/ADANITRANS_08072025191234_BRSR.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1478968_08072025072115_WEB.xml,08-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
IndusInd Bank Limited,INDUSINDBK,,Financial Services,117353.4013,https://nsearchives.nseindia.com/corporate/INDUSINDBK3_08082025132913_SEIntimationforBRSRmergedsigned.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1506455_08082025013939_WEB.xml,08-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
INDIAN OVERSEAS BANK,IOB,,Financial Services,115886.2329,https://nsearchives.nseindia.com/corporate/IOB_19062025130224_BRSR2425.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1468370_19062025010241_WEB.xml,19-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Cipla Limited,CIPLA,,Healthcare,115374.9527,https://nsearchives.nseindia.com/corporate/CIPLA_19062025212416_BRSRFY25SEIntimation_signed.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1468721_19062025092440_WEB.xml,19-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
EICHER MOTORS LIMITED,EICHERMOT,,Automobile and Auto Components,115286.1984,https://nsearchives.nseindia.com/corporate/EICHERMOT_28072025190434_EMLIR25BRSRFinal28072025Signed.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1495655_28072025070458_WEB.xml,28-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
UNION BANK OF INDIA,UNIONBANK,,Financial Services,109450.3774,https://nsearchives.nseindia.com/corporate/UNIONBANK_01092025185438_BRSR.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1520938_01092025070414_WEB.xml,01-Sep-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Tata Consumer Products Limited,TATACONSUM,,Fast Moving Consumer Goods,107157.4561,https://nsearchives.nseindia.com/corporate/Sukhvinder_27062025163639_BRSR.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1473177_27062025043658_WEB.xml,27-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Adani Total Gas Limited,ATGL,,Oil Gas & Consumable Fuels,107107.7321,https://nsearchives.nseindia.com/corporate/ATGL2024_22062025171836_ATGL_BRSR_2024-25.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1469453_22062025052307_WEB.xml,22-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
DIVI'S LABORATORIES LIMITED,DIVISLAB,,Healthcare,102927.9095,https://nsearchives.nseindia.com/corporate/DIVISLAB_14072025185732_BRSR2024-25_Divislabs_Submission.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1482490_14072025065921_WEB.xml,14-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Cholamandalam Investment and Finance Company Limited,CHOLAFIN,,Financial Services,101815.4685,https://nsearchives.nseindia.com/corporate/lakshmits_09072025215619_SE_Intimation_BRSR_FY2025.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1479735_09072025100330_WEB.xml,09-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Canara Bank,CANBK,,Financial Services,101590.1879,https://nsearchives.nseindia.com/corporate/CANBK_23062025155557_BRSR1533.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1469688_23062025042640_WEB.xml,23-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
TVS Motor Company Limited,TVSMOTOR,,Automobile and Auto Components,101277.1397,https://nsearchives.nseindia.com/corporate/TVSMOTOR_26072025145916_BSENSETVSMBRSR2025.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1494393_26072025025925_WEB.xml,26-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Dr. Reddy's Laboratories Limited,DRREDDY,,Healthcare,101142.1634,https://nsearchives.nseindia.com/corporate/DRREDDY_30062025181450_BRSRfy2025.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1475030_30062025061833_WEB.xml,30-Jun-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Havells India Limited,HAVELLS,,Consumer Durables,98507.74504,https://nsearchives.nseindia.com/corporate/HAVELLS1_16052025200031_CoverLetter_Notice_IntegratedAR_BRSR_Core_16052025_FullVersion.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1441641_16052025080044_WEB.xml,16-May-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Dabur India Limited,DABUR,,Fast Moving Consumer Goods,96595.30679,https://nsearchives.nseindia.com/corporate/DABURIN_09072025181752_FBRSR.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1479590_09072025061811_WEB.xml,09-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
