Company_Name,Facility_ID,Facility_Type,Address,City,State,Country,Source,Estimated,Data_Tier,City_State_Key,Latitude,Longitude,Geocoded_Address,Geocoding_Method,Geocoding_Status
Oracle Financial Services Software Limited,EST_1,Office,"Estimated facility - Oracle Park, off Western Express Highway, Goregaon (East), Mumbai 400063, Maharashtra, India",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",18.7623111,73.8625448,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Oracle Financial Services Software Limited,EST_2,Data Center,"Estimated facility - Oracle Park, off Western Express Highway, Goregaon (East), Mumbai 400063, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Oracle Financial Services Software Limited,EST_3,Development Center,"Estimated facility - Oracle Park, off Western Express Highway, Goregaon (East), Mumbai 400063, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
AUROBINDO PHARMA LIMITED,EST_1,Hospital,"Estimated facility - Plot no.2, Maithrivihar, Behind Maithrivanam, Ameerpet, Hyderabad - 500038, Telangana, India",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Hyderabad, Telangana, India",18.7623111,73.8625448,"Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India",City_Level,Success
AUROBINDO PHARMA LIMITED,EST_2,Clinic,"Estimated facility - Plot no.2, Maithrivihar, Behind Maithrivanam, Ameerpet, Hyderabad - 500038, Telangana, India",Hyderabad,Telangana,India,Imputation_Estimated,True,Tier_3,"Hyderabad, Telangana, India",17.360589,78.4740613,"Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India",City_Level,Success
AUROBINDO PHARMA LIMITED,EST_3,Office,"Estimated facility - Plot no.2, Maithrivihar, Behind Maithrivanam, Ameerpet, Hyderabad - 500038, Telangana, India",Hyderabad,Telangana,India,Imputation_Estimated,True,Tier_3,"Hyderabad, Telangana, India",17.360589,78.4740613,"Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India",City_Level,Success
AUROBINDO PHARMA LIMITED,EST_4,Pharmacy,"Estimated facility - Plot no.2, Maithrivihar, Behind Maithrivanam, Ameerpet, Hyderabad - 500038, Telangana, India",Hyderabad,Telangana,India,Imputation_Estimated,True,Tier_3,"Hyderabad, Telangana, India",17.360589,78.4740613,"Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India",City_Level,Success
AUROBINDO PHARMA LIMITED,EST_5,Hospital,"Estimated facility - Plot no.2, Maithrivihar, Behind Maithrivanam, Ameerpet, Hyderabad - 500038, Telangana, India",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Hyderabad, Telangana, India",20.0112475,73.7902364,"Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India",City_Level,Success
UCO BANK,EST_1,Branch,Estimated facility - 10 BTM SARANI KOLKATA 700001,Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",18.7623111,73.8625448,"Kolkata, West Bengal, India",City_Level,Success
UCO BANK,EST_2,Office,Estimated facility - 10 BTM SARANI KOLKATA 700001,Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
UCO BANK,EST_3,Data Center,Estimated facility - 10 BTM SARANI KOLKATA 700001,Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
UCO BANK,EST_4,Branch,Estimated facility - 10 BTM SARANI KOLKATA 700001,Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
UCO BANK,EST_5,Office,Estimated facility - 10 BTM SARANI KOLKATA 700001,Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",20.0112475,73.7902364,"Kolkata, West Bengal, India",City_Level,Success
UCO BANK,EST_6,Data Center,Estimated facility - 10 BTM SARANI KOLKATA 700001,Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
UCO BANK,EST_7,Branch,Estimated facility - 10 BTM SARANI KOLKATA 700001,Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
UCO BANK,EST_8,Office,Estimated facility - 10 BTM SARANI KOLKATA 700001,Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
UCO BANK,EST_9,Data Center,Estimated facility - 10 BTM SARANI KOLKATA 700001,Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
UCO BANK,EST_10,Branch,Estimated facility - 10 BTM SARANI KOLKATA 700001,Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
UCO BANK,EST_11,Office,Estimated facility - 10 BTM SARANI KOLKATA 700001,Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
UCO BANK,EST_12,Data Center,Estimated facility - 10 BTM SARANI KOLKATA 700001,Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
UCO BANK,EST_13,Branch,Estimated facility - 10 BTM SARANI KOLKATA 700001,Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
UCO BANK,EST_14,Office,Estimated facility - 10 BTM SARANI KOLKATA 700001,Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
UCO BANK,EST_15,Data Center,Estimated facility - 10 BTM SARANI KOLKATA 700001,Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
UCO BANK,EST_16,Branch,Estimated facility - 10 BTM SARANI KOLKATA 700001,Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
UCO BANK,EST_17,Office,Estimated facility - 10 BTM SARANI KOLKATA 700001,Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
UCO BANK,EST_18,Data Center,Estimated facility - 10 BTM SARANI KOLKATA 700001,Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
UCO BANK,EST_19,Branch,Estimated facility - 10 BTM SARANI KOLKATA 700001,Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
UCO BANK,EST_20,Office,Estimated facility - 10 BTM SARANI KOLKATA 700001,Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
UCO BANK,EST_21,Data Center,Estimated facility - 10 BTM SARANI KOLKATA 700001,Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
UCO BANK,EST_22,Branch,Estimated facility - 10 BTM SARANI KOLKATA 700001,Kolkata,West Bengal,India,Imputation_Estimated,True,Tier_3,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success
General Insurance Corporation of India,EST_1,Branch,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",18.7623111,73.8625448,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_2,Office,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_3,Data Center,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_4,Branch,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_5,Office,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",20.0112475,73.7902364,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_6,Data Center,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_7,Branch,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_8,Office,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_9,Data Center,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_10,Branch,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_11,Office,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_12,Data Center,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_13,Branch,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_14,Office,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_15,Data Center,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_16,Branch,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_17,Office,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_18,Data Center,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_19,Branch,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_20,Office,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_21,Data Center,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_22,Branch,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
General Insurance Corporation of India,EST_23,Office,"Estimated facility - ‘Suraksha’, 170, J. T. Road, Churchgate, Mumbai – 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Torrent Power Limited,EST_1,Power Plant,"Estimated facility - “Samanvay’’, 600, Tapovan, Ambawadi, Ahmedabad, Gujarat,
India, 380015",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",18.7623111,73.8625448,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
Torrent Power Limited,EST_2,Substation,"Estimated facility - “Samanvay’’, 600, Tapovan, Ambawadi, Ahmedabad, Gujarat,
India, 380015",Ahmedabad,Gujarat,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
Torrent Power Limited,EST_3,Office,"Estimated facility - “Samanvay’’, 600, Tapovan, Ambawadi, Ahmedabad, Gujarat,
India, 380015",Ahmedabad,Gujarat,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
Torrent Power Limited,EST_4,Power Plant,"Estimated facility - “Samanvay’’, 600, Tapovan, Ambawadi, Ahmedabad, Gujarat,
India, 380015",Ahmedabad,Gujarat,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
Torrent Power Limited,EST_5,Substation,"Estimated facility - “Samanvay’’, 600, Tapovan, Ambawadi, Ahmedabad, Gujarat,
India, 380015",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",20.0112475,73.7902364,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
Torrent Power Limited,EST_6,Office,"Estimated facility - “Samanvay’’, 600, Tapovan, Ambawadi, Ahmedabad, Gujarat,
India, 380015",Ahmedabad,Gujarat,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
Torrent Power Limited,EST_7,Power Plant,"Estimated facility - “Samanvay’’, 600, Tapovan, Ambawadi, Ahmedabad, Gujarat,
India, 380015",Ahmedabad,Gujarat,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
Torrent Power Limited,EST_8,Substation,"Estimated facility - “Samanvay’’, 600, Tapovan, Ambawadi, Ahmedabad, Gujarat,
India, 380015",Ahmedabad,Gujarat,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
Torrent Power Limited,EST_9,Office,"Estimated facility - “Samanvay’’, 600, Tapovan, Ambawadi, Ahmedabad, Gujarat,
India, 380015",Ahmedabad,Gujarat,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
Torrent Power Limited,EST_10,Power Plant,"Estimated facility - “Samanvay’’, 600, Tapovan, Ambawadi, Ahmedabad, Gujarat,
India, 380015",Ahmedabad,Gujarat,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
Torrent Power Limited,EST_11,Substation,"Estimated facility - “Samanvay’’, 600, Tapovan, Ambawadi, Ahmedabad, Gujarat,
India, 380015",Ahmedabad,Gujarat,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
MUTHOOT FINANCE LIMITED,EST_1,Branch,"Estimated facility - NH BYPASS, PALARIVATTOM, KOCHI - 682028",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Kochi, , India",18.7623111,73.8625448,"Kochi, Ernakulam, Kerala, 682001, India",City_Level,Success
MUTHOOT FINANCE LIMITED,EST_2,Office,"Estimated facility - NH BYPASS, PALARIVATTOM, KOCHI - 682028",Kochi,,India,Imputation_Estimated,True,Tier_3,"Kochi, , India",9.9679032,76.2444378,"Kochi, Ernakulam, Kerala, 682001, India",City_Level,Success
