Company_Name,Facility_ID,Facility_Type,Address,City,State,Country,Source,Estimated,Data_Tier,City_State_Key,Latitude,Longitude,Geocoded_Address,Geocoding_Method,Geocoding_Status,Water_Stress_Score,Basin_Match,Basin_State,Basin_ID,Master_Company_Name
APAR Industries Limited,1,Registered Office,"301 Panorama Complex, RC Dutt Road, Vadodara, Gujarat - 390007, India",Vadodara,Gujarat,India,XBRL_RegisteredOffice,False,Tier_1,"Vadodara, Gujarat, India",22.2973142,73.1942567,"Vadodara, Vadodara Rural Taluka, Vadodara, Gujarat, 390001, India",City_Level,Success,5.0,Within,Gujarat,3371,APAR Industries Limited
APAR Industries Limited,2,Corporate Office,"APAR House', Bldg. No. 5, Corporate Park, Sion - Trombay Road, Chembur, Mumbai – 400071, Maharashtra, India",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Mumbai, Maharashtra, India",13.0836939,80.270186,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,APAR Industries Limited
APL Apollo Tubes Limited,1,Registered Office,"37, Hargobind Enclave, Vikas Marg, Delhi 110092",Delhi,Delhi,India,XBRL_RegisteredOffice,False,Tier_1,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success,4.288540894381674,Within,NCT of Delhi,1648,APL Apollo Tubes Limited
APL Apollo Tubes Limited,2,Corporate Office,"SG Centre, 37C, Block B, Sector 132, Noida, Uttar Pradesh - 201304",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Noida, Uttar Pradesh, India",13.0836939,80.270186,"Noida, Dadri, Gautam Buddha Nagar, Uttar Pradesh, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,APL Apollo Tubes Limited
APL Apollo Tubes Limited,3,Plant,"Hyderabad, Sikanderabad, and Bangalore",Hyderabad,Karnataka,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,"Hyderabad, Karnataka, India",17.8735537,77.5580663,"Hyderabad Road, Shahapura, Shahpura, Bidar taluku, Bidar, Karnataka, India",City_Level,Success,5.0,Within,Karnataka,3370,APL Apollo Tubes Limited
Apollo Tyres Limited,1,Registered Office,"3rd Floor, Areekal Mansion, Pampilly Nagar, Kochi-682036 (Kerala), India",Kochi,Kerala,India,XBRL_RegisteredOffice,False,Tier_1,"Kochi, Kerala, India",9.9679032,76.2444378,"Kochi, Ernakulam, Kerala, 682001, India",City_Level,Success,3.128106265155441,Within,Kerala,-9999,Apollo Tyres Limited
Apollo Tyres Limited,2,Corporate Office,"7, Apollo House, Institutional Area, Sector-32, Gurugram-122001, Haryana",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Gurugram, Haryana, India",13.0836939,80.270186,"Gurugram, Haryana, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,Apollo Tyres Limited
Aptus Value Housing Finance India Limited,1,Registered Office,"NO. 8B, DOSHI TOWERS, 8TH FLOOR, NO:205, POONAMALLEE HIGH ROAD, KILPAUK, CHENNAI, Tamil Nadu, India, 600010",Chennai,Tamil Nadu,India,XBRL_RegisteredOffice,False,Tier_1,"Chennai, Tamil Nadu, India",13.0836939,80.270186,"Chennai Corporation, Chennai, Tamil Nadu, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,Aptus Value Housing Finance India Limited
Archean Chemical Industries Limited,1,Registered Office,"No.2, North Crescent Road, T Nagar Chennai, Tamil Nadu-600017",Chennai,Tamil Nadu,India,XBRL_RegisteredOffice,False,Tier_1,"Chennai, Tamil Nadu, India",13.0836939,80.270186,"Chennai Corporation, Chennai, Tamil Nadu, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,Archean Chemical Industries Limited
ARVIND LIMITED,1,Registered Office,"NARODA ROAD, AHMEDABAD",Ahmedabad,Gujarat,India,XBRL_RegisteredOffice,False,Tier_1,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success,5.0,Within,Gujarat,3371,ARVIND LIMITED
ARVIND LIMITED,2,Plant,Sabarmati Basin and Cauvery & Pennar Basin,Chennai,Tamil Nadu,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,", , India",13.0836939,80.270186,India,City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,ARVIND LIMITED
Asahi India Glass Limited,1,Registered Office,"A-2/10, 1st Floor, WHS DDA Marble Market, Kirti Nagar,
New Delhi-110 015",Delhi,Delhi,India,XBRL_RegisteredOffice,False,Tier_1,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success,4.288540894381674,Within,NCT of Delhi,1648,Asahi India Glass Limited
Asahi India Glass Limited,2,Corporate Office,"3rd Floor, Tower – D, Global Business Park, Mehrauli-Gurgaon Road, Gurgaon – 122002, Haryana",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Gurgaon, Haryana, India",13.0836939,80.270186,"Gurugram, Haryana, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,Asahi India Glass Limited
Asahi India Glass Limited,3,Plant,"Bawal (Haryana), Bengaluru (Karnataka), Chennai (Tamil Nadu) and Soniyana (Rajasthan)",Bengaluru,Karnataka,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,"Bengaluru, Karnataka, India",12.9767936,77.590082,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",City_Level,Success,4.400663779311278,Within,Karnataka,3370,Asahi India Glass Limited
Ashok Leyland Limited,1,Registered Office,"No. 1, Sardar Patel Road, Guindy,
Chennai – 600 032",Chennai,Tamil Nadu,India,XBRL_RegisteredOffice,False,Tier_1,"Chennai, Tamil Nadu, India",13.0836939,80.270186,"Chennai Corporation, Chennai, Tamil Nadu, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,Ashok Leyland Limited
Ashok Leyland Limited,2,Plant,"Ennore, Bhandara, Sriperumbudur, Alwar, Hosur, Pantnagar",Chennai,Tamil Nadu,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,"Hosur, Tamil Nadu, India",13.0836939,80.270186,"Hosur, Railway Station Road, Hosur, Krishnagiri, Tamil Nadu, 635109, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,Ashok Leyland Limited
Ashok Leyland Limited,3,Facility,Uttarakhand,,Uttarakhand,India,XBRL_TextExtraction,False,Tier_1,", Uttarakhand, India",30.0417376,79.089691,"Uttarakhand, India",City_Level,Success,4.092664746714826,Within,Uttarakhand,1094,Ashok Leyland Limited
Asian Paints Limited,1,Registered Office,"6A & 6B, Shantinagar, Santacruz (East), Mumbai – 400 055, Maharashtra, India",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,Asian Paints Limited
Asian Paints Limited,2,Corporate Office,"6A & 6B, Shantinagar, Santacruz (East), 
Mumbai – 400 055, Maharashtra, India",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Mumbai, Maharashtra, India",13.0836939,80.270186,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,Asian Paints Limited
Aster DM Healthcare Limited,1,Registered Office,"Awfis, 2nd Floor, Renaissance Centra, 27 & 27/1, Mission Road Sampangi Rama Nagar, Bengaluru, Karnataka 560027",Bengaluru,Karnataka,India,XBRL_RegisteredOffice,False,Tier_1,"Bengaluru, Karnataka, India",12.9767936,77.590082,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",City_Level,Success,4.400663779311278,Within,Karnataka,3370,Aster DM Healthcare Limited
Aster DM Healthcare Limited,2,Corporate Office,"Awfis, 2nd Floor, Renaissance Centra, 27 & 27/1, Mission Road, Sampangi Rama Nagar, Bengaluru, Karnataka 560027",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Bengaluru, Karnataka, India",13.0836939,80.270186,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,Aster DM Healthcare Limited
Astral Limited,1,Registered Office,"“Astral House’’, 207/1, Behind Rajpath Club, Off. S. G. Highway, Ahmedabad-380059, Gujarat, India.",Ahmedabad,Gujarat,India,XBRL_RegisteredOffice,False,Tier_1,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success,5.0,Within,Gujarat,3371,Astral Limited
Astral Limited,2,Facility,Jamnagar and Adhesives plant at Santej,Chennai,Tamil Nadu,India,XBRL_TextExtraction,False,Tier_1,"Jamnagar, , India",13.0836939,80.270186,"Jamnagar, Jamnagar City Taluka, Jamnagar, Gujarat, 361001, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,Astral Limited
Astral Limited,3,Facility,Hyderabad,Hyderabad,Telangana,India,XBRL_TextExtraction,False,Tier_1,"Hyderabad, Telangana, India",17.360589,78.4740613,"Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India",City_Level,Success,5.0,Within,Telangana,3370,Astral Limited
AstraZeneca Pharma India Limited,1,Registered Office,"Block N1, 12th Floor, Manyata Embassy Business Park, Rachenahalli, Outer Ring Road, Bengaluru – 560 045, Karnataka, India",Bengaluru,Karnataka,India,XBRL_RegisteredOffice,False,Tier_1,"Bengaluru, Karnataka, India",12.9767936,77.590082,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",City_Level,Success,4.400663779311278,Within,Karnataka,3370,AstraZeneca Pharma India Limited
AstraZeneca Pharma India Limited,2,Plant,"Yelahanka, Bengaluru North - 560063",Chennai,Tamil Nadu,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,"Bengaluru, Karnataka, India",13.0836939,80.270186,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,AstraZeneca Pharma India Limited
Atul Limited,1,Registered Office,"Atul House, G I Patel Marg, Ahmedabad 380 014, Gujarat, India",Ahmedabad,Gujarat,India,XBRL_RegisteredOffice,False,Tier_1,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success,5.0,Within,Gujarat,3371,Atul Limited
Atul Limited,2,Corporate Office,"Atul 396 020, Gujarat, India",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,", Gujarat, India",13.0836939,80.270186,"Gujarat, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,Atul Limited
AUROBINDO PHARMA LIMITED,1,Registered Office,"Plot no.2, Maithrivihar, Behind Maithrivanam, Ameerpet, Hyderabad - 500038, Telangana, India",Hyderabad,Telangana,India,XBRL_RegisteredOffice,False,Tier_1,"Hyderabad, Telangana, India",17.360589,78.4740613,"Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India",City_Level,Success,5.0,Within,Telangana,3370,AUROBINDO PHARMA LIMITED
AUROBINDO PHARMA LIMITED,2,Corporate Office,"Galaxy, Floor 22-24; Plot No 1, Sy No 83/1, Hyderabad Knowledge City, Raidurg Panmaktha, Hyderabad - 500032, Telangana, India",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Hyderabad, Telangana, India",13.0836939,80.270186,"Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,AUROBINDO PHARMA LIMITED
AUROBINDO PHARMA LIMITED,3,Plant,"Bhiwadi, Rajasthan",,Rajasthan,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,", Rajasthan, India",26.8105777,73.7684549,"Rajasthan, India",City_Level,Success,5.0,Within,Rajasthan,1729,AUROBINDO PHARMA LIMITED
Authum Investment  Infrastructure Limited,1,Registered Office,"707, Raheja Centre, Free Press Journal Marg, Nariman Point, Mumbai 400021",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,Authum Investment  Infrastructure Limited
Authum Investment  Infrastructure Limited,2,Corporate Office,"The Ruby, 11th Floor, North-West Wing, Plot No. 29, Senapati Bapat Marg, Dadar (West), Mumbai 400 028",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Mumbai, Maharashtra, India",13.0836939,80.270186,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,Authum Investment  Infrastructure Limited
AU Small Finance Bank Limited,1,Registered Office,"19-A, Dhuleshwar Garden, Ajmer Road, Jaipur – 302001,
Rajasthan",Ajmer,Rajasthan,India,XBRL_RegisteredOffice,False,Tier_1,"Ajmer, Rajasthan, India",26.4691,74.639,"Ajmer, Ajmer Tehsil, Ajmer, Rajasthan, India",City_Level,Success,5.0,Within,Rajasthan,3370,AU Small Finance Bank Limited
AU Small Finance Bank Limited,2,Corporate Office,"5th Floor, E-Wing, Kanakia Zillion, Junction of CST Road & LBS Road, Kurla (West), Mumbai – 400070, Maharashtra",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Mumbai, Maharashtra, India",13.0836939,80.270186,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,AU Small Finance Bank Limited
Avenue Supermarts Limited,1,Registered Office,"Anjaneya CHS Ltd, Orchard Avenue, Opp. Hiranandani Foundation School, Powai, Mumbai- 400076",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,Avenue Supermarts Limited
Avenue Supermarts Limited,2,Corporate Office,"B-72/72A, Wagle Industrial Estate, Road No. 33, Kamgar Hospital Road, Thane- 400604",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Thane, , India",13.0836939,80.270186,"Thane, Maharashtra, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,Avenue Supermarts Limited
Avenue Supermarts Limited,3,Facility,Katol near Nagpur,Nagpur,,India,XBRL_TextExtraction,False,Tier_1,"Nagpur, , India",21.1498134,79.0820556,"Nagpur City, Nagpur Urban Taluka, Nagpur, Maharashtra, India",City_Level,Success,4.0859300641078224,Within,Maharashtra,3370,Avenue Supermarts Limited
Axis Bank Limited,1,Registered Office,"“TRISHUL”, Third Floor, Opp. Samartheshwar Temple, Law Garden, Ellisbridge, 
Ahmedabad - 380 006, Gujarat",Ahmedabad,Gujarat,India,XBRL_RegisteredOffice,False,Tier_1,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success,5.0,Within,Gujarat,3371,Axis Bank Limited
Axis Bank Limited,2,Corporate Office,"‘Axis House’, C-2, Pandurang Budhkar Marg, Worli, Mumbai – 400 025, Maharashtra",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Mumbai, Maharashtra, India",13.0836939,80.270186,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,Axis Bank Limited
Bajaj Auto Limited,1,Registered Office,"Mumbai-Pune Road, Akurdi, Pune – 411035, India",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,Bajaj Auto Limited
BAJAJ ELECTRICALS LIMITED,1,Registered Office,"45/47, Veer Nariman Road, Mumbai 400001",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,BAJAJ ELECTRICALS LIMITED
BAJAJ ELECTRICALS LIMITED,2,Corporate Office,"Bajaj Electricals Limited, 26th and 27th Floors, One Unity Center, Senapati Bapat Marg, Prabhadevi 
(West), Mumbai – 400013",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Mumbai, Maharashtra, India",13.0836939,80.270186,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,BAJAJ ELECTRICALS LIMITED
BAJAJ ELECTRICALS LIMITED,3,Facility,Nashik,Nashik,Maharashtra,India,XBRL_TextExtraction,False,Tier_1,"Nashik, Maharashtra, India",20.0112475,73.7902364,"Nashik, Nashik Taluka, Nashik, Maharashtra, 422001, India",City_Level,Success,5.0,Within,Maharashtra,3370,BAJAJ ELECTRICALS LIMITED
BAJAJ ELECTRICALS LIMITED,4,Facility,Chakan and Nashik,Nashik,Maharashtra,India,XBRL_TextExtraction,False,Tier_1,"Nashik, Maharashtra, India",20.0112475,73.7902364,"Nashik, Nashik Taluka, Nashik, Maharashtra, 422001, India",City_Level,Success,5.0,Within,Maharashtra,3370,BAJAJ ELECTRICALS LIMITED
Bajaj Finance Limited,1,Registered Office,"Akurdi, Pune - 411035",Pune,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Pune, Maharashtra, India",18.5213738,73.8545071,"Pune, Pune City, Pune, Maharashtra, 411001, India",City_Level,Success,4.406159075800666,Within,Maharashtra,3377,Bajaj Finance Limited
Bajaj Finance Limited,2,Corporate Office,"4th Floor, Bajaj Finserv Corporate office, Off Pune - Ahmednagar Road, Viman Nagar, Pune - 411014",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Pune, Maharashtra, India",13.0836939,80.270186,"Pune, Pune City, Pune, Maharashtra, 411001, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,Bajaj Finance Limited
Bajaj Finserv Limited,1,Registered Office,"Bajaj Auto Limited Complex Mumbai - Pune Road, Pune",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,Bajaj Finserv Limited
Bajaj Finserv Limited,2,Corporate Office,"6th Floor, Bajaj Finserv Corporate office, Off Pune Ahmednagar Road, Viman Nagar, Pune - 411014",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Pune, Maharashtra, India",13.0836939,80.270186,"Pune, Pune City, Pune, Maharashtra, 411001, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,Bajaj Finserv Limited
Bajaj Holdings  Investment Limited,1,Registered Office,"C/o. Bajaj Auto Ltd., Mumbai-Pune Road, Akurdi,",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,Bajaj Holdings  Investment Limited
Bajaj Holdings  Investment Limited,2,Corporate Office,"3rd Floor, Panchshil Tech Park, Viman Nagar, Pune – 411014",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Pune, Maharashtra, India",13.0836939,80.270186,"Pune, Pune City, Pune, Maharashtra, 411001, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,Bajaj Holdings  Investment Limited
Balkrishna Industries Limited,1,Registered Office,"B-66, Waluj MIDC, Waluj Industrial Area, Chhatrapati Sambhaji Nagar, 431136 – Maharashtra",,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,", Maharashtra, India",19.5670323,76.4164557,"Maharashtra, India",City_Level,Success,5.0,Within,Maharashtra,3370,Balkrishna Industries Limited
Balkrishna Industries Limited,2,Corporate Office,"BKT House, C/15, Trade World, Kamala Mills Compound, Senapati Bapat Marg, Lower Parel, Mumbai – 400 013, India",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Mumbai, Maharashtra, India",13.0836939,80.270186,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,Balkrishna Industries Limited
Balkrishna Industries Limited,3,Plant,"Bhuj, Bhiwadi and Chopanki are located in over exploited category of water stress area as per Central Ground Water Board (CGWB).",,,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,", , India",22.3511148,78.6677428,India,City_Level,Success,2.006449295014786,Within,Madhya Pradesh,3370,Balkrishna Industries Limited
Balrampur Chini Mills Limited,1,Registered Office,"234/3A, A J C Bose Road, FMC Fortuna, 2nd Floor, Kolkata 700020",Kolkata,West Bengal,India,XBRL_RegisteredOffice,False,Tier_1,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success,0.3750773484780123,Within,West Bengal,3366,Balrampur Chini Mills Limited
Bandhan Bank Limited,1,Registered Office,"DN-32, Sector – V, Salt Lake, Kolkata – 700 091, West Bengal",Kolkata,West Bengal,India,XBRL_RegisteredOffice,False,Tier_1,"Kolkata, West Bengal, India",22.5726459,88.3638953,"Kolkata, West Bengal, India",City_Level,Success,0.3750773484780123,Within,West Bengal,3366,Bandhan Bank Limited
Bandhan Bank Limited,2,Corporate Office,"Floors 12-14, Adventz Infinity@5, BN-5, Sector V, Salt Lake City, Kolkata - 700 091, West Bengal",Chennai,Tamil Nadu,India,XBRL_CorporateOffice,False,Tier_1,"Kolkata, West Bengal, India",13.0836939,80.270186,"Kolkata, West Bengal, India",City_Level,Success,4.943346226421216,Within,Tamil Nadu,3383,Bandhan Bank Limited
