Master_DB_Name,Variant_Source,Variant_Name,Match_Confidence,Date_Added
Krishna Institute of Medical Sciences Limited,C2.3_LAND_DEGRADED,Krishna Institute,HIGH,2026-01-14
SUMITOMO CHEMICAL INDIA LIMITED,C2.3_LAND_DEGRADED,SUMITOMO CHEMICAL,HIGH,2026-01-14
MAX HEALTHCARE INSTITUTE LIMITED,C2.3_LAND_DEGRADED,MAX HEALTHCARE,HIGH,2026-01-14
Carborundum Universal Limited,C2.3_LAND_DEGRADED,Carborundum Uni,HIGH,2026-01-14
GODFREY PHILLIPS INDIA LIMITED,C2.3_LAND_DEGRADED,GODFREY PHILLIPS,HIGH,2026-01-14
Ratnamani Metals & Tubes Limited,C2.3_LAND_DEGRADED,Ratnamani Metals,HIGH,2026-01-14
Responsive Industries Limited,C2.3_LAND_DEGRADED,Responsive Ind,HIGH,2026-01-14
Navin Fluorine International Limited,C2.3_LAND_DEGRADED,Navin Fluorine Int,HIGH,2026-01-14
Haldiram Snacks Food Private Limited,C2.3_LAND_DEGRADED,Haldiram Snacks,HIGH,2026-01-14
Himadri Speciality Chemical Limited,C2.3_LAND_DEGRADED,Himadri Speciality,HIGH,2026-01-14
Garden Reach Shipbuilders & Engineers Limited,C2.3_LAND_DEGRADED,Garden Reach Ship,HIGH,2026-01-14
Mahindra Holidays & Resorts India Limited,C2.3_LAND_DEGRADED,Mahindra Holidays,HIGH,2026-01-14
Minda Corporation Limited,C2.3_LAND_DEGRADED,Minda Corporation,HIGH,2026-01-14
TITAGARH RAIL SYSTEMS LIMITED,C2.3_LAND_DEGRADED,TITAGARH RAIL,HIGH,2026-01-14
Hitachi Energy India Limited,C2.3_LAND_DEGRADED,Hitachi Energy India,HIGH,2026-01-14
RATTANINDIA ENTERPRISES LIMITED,C2.3_LAND_DEGRADED,RATTANINDIA ENT,HIGH,2026-01-14
V-GUARD INDUSTRIES LIMITED,C2.3_LAND_DEGRADED,V-GUARD INDUSTRIES,HIGH,2026-01-14
Bikaji Foods International Limited,C2.3_LAND_DEGRADED,Bikaji Foods Int,HIGH,2026-01-14
Schneider Electric Infrastructure Limited,C2.3_LAND_DEGRADED,Schneider Electric,HIGH,2026-01-14
Syrma SGS Technology Limited,C2.3_LAND_DEGRADED,Syrma SGS Tech,HIGH,2026-01-14
AstraZeneca Pharma India Limited,C2.3_LAND_DEGRADED,AstraZeneca Pharma,HIGH,2026-01-14
Sona BLW Precision Forgings Limited,C2.3_LAND_DEGRADED,Sona BLW Precision,HIGH,2026-01-14
Kaynes Technology India Limited,C2.3_LAND_DEGRADED,Kaynes Technology,HIGH,2026-01-14
Caplin Point Laboratories Limited,C2.3_LAND_DEGRADED,Caplin Point Labs,HIGH,2026-01-14
CCL Products India Limited,C2.3_LAND_DEGRADED,CCL Products (India),HIGH,2026-01-14
GlaxoSmithKline Pharmaceuticals Limited,C2.3_LAND_DEGRADED,GSK Pharma,HIGH,2026-01-14
Procter & Gamble Health Limited,C2.3_LAND_DEGRADED,P&G Health,HIGH,2026-01-14
FINE ORGANIC INDUSTRIES LIMITED,C2.3_LAND_DEGRADED,FINE ORGANIC IND,HIGH,2026-01-14
GALAXY SURFACTANTS LIMITED,C2.3_LAND_DEGRADED,GALAXY SURFACTANTS,HIGH,2026-01-14
Sun Pharma Advanced Research Company Limited,C2.3_LAND_DEGRADED,Sun Pharma Advanced,HIGH,2026-01-14
ZENSAR TECHNOLOGIES LIMITED,C2.3_LAND_DEGRADED,ZENSAR TECHNOLOGIES,HIGH,2026-01-14
Genus Power Infrastructures Limited,C2.3_LAND_DEGRADED,Genus Power Infra,HIGH,2026-01-14
Crompton Greaves Consumer Electricals Limited,C2.3_LAND_DEGRADED,Crompton Greaves,HIGH,2026-01-14
SHIPPING CORPORATION OF INDIA LIMITED,C2.3_LAND_DEGRADED,SHIPPING CORP,HIGH,2026-01-14
ZF Commercial Vehicle Control Systems India Limited,C2.3_LAND_DEGRADED,ZF Commercial Vehicle,HIGH,2026-01-14
Clean Science and Technology Limited,C2.3_LAND_DEGRADED,Clean Science & Tech,HIGH,2026-01-14
ALKYL AMINES CHEMICALS LIMITED,C2.3_LAND_DEGRADED,ALKYL AMINES CHEM,HIGH,2026-01-14
Mrs. Bectors Food Specialities,C2.3_LAND_DEGRADED,Mrs. Bectors Food,HIGH,2026-01-14
Data Patterns India Limited,C2.3_LAND_DEGRADED,Data Patterns India,HIGH,2026-01-14
Voltamp Transformers Limited,C2.3_LAND_DEGRADED,Voltamp Transformers,HIGH,2026-01-14
Oracle Financial Services Software Limited,C2.3_LAND_DEGRADED,Oracle Financial Serv,HIGH,2026-01-14
JYOTI CNC AUTOMATION LIMITED,C2.3_LAND_DEGRADED,JYOTI CNC AUTO,HIGH,2026-01-14
Metropolis Healthcare Limited,C2.3_LAND_DEGRADED,Metropolis Health,HIGH,2026-01-14
Mahindra & Mahindra Financial Services Limited,C2.3_LAND_DEGRADED,Mahindra Financial,HIGH,2026-01-14
INTELLECT DESIGN ARENA LIMITED,C2.3_LAND_DEGRADED,INTELLECT DESIGN,HIGH,2026-01-14
NETWEB TECHNOLOGIES INDIA LIMITED,C2.3_LAND_DEGRADED,NETWEB TECHNOLOGIES,HIGH,2026-01-14
HONEYWELL AUTOMATION INDIA LIMITED,C2.3_LAND_DEGRADED,HONEYWELL AUTO,HIGH,2026-01-14
SBI Cards and Payment Services Limited,C2.3_LAND_DEGRADED,SBI Cards,HIGH,2026-01-14
InterGlobe Aviation Limited,C2.3_LAND_DEGRADED,InterGlobe (IndiGo),HIGH,2026-01-14
Motilal Oswal Financial Services Limited,C2.3_LAND_DEGRADED,Motilal Oswal Fin,HIGH,2026-01-14
MAHARASHTRA SCOOTERS LIMITED,C2.3_LAND_DEGRADED,MAHARASHTRA SCOOTERS,HIGH,2026-01-14
KFin Technologies Limited,C2.3_LAND_DEGRADED,KFin Technologies,HIGH,2026-01-14
Computer Age Management Services Limited,C2.3_LAND_DEGRADED,Computer Age Mgmt,HIGH,2026-01-14
Five-Star Business Finance Limited,C2.3_LAND_DEGRADED,Five-Star Business,HIGH,2026-01-14
Happiest Minds Technologies Limited,C2.3_LAND_DEGRADED,Happiest Minds Tech,HIGH,2026-01-14
Thomas Cook India Limited,C2.3_LAND_DEGRADED,Thomas Cook India,HIGH,2026-01-14
Equitas Small Finance Bank Limited,C2.3_LAND_DEGRADED,Equitas Small Finance,HIGH,2026-01-14
Star Health and Allied Insurance Company Limited,C2.3_LAND_DEGRADED,Star Health Ins,HIGH,2026-01-14
CE INFO SYSTEMS LIMITED,C2.3_LAND_DEGRADED,CE INFO SYSTEMS,HIGH,2026-01-14
Latent View Analytics Limited,C2.3_LAND_DEGRADED,Latent View Analytics,HIGH,2026-01-14
Bajaj Holdings & Investment Limited,C2.3_LAND_DEGRADED,Bajaj Holdings,HIGH,2026-01-14
Ujjivan Small Finance Bank Limited,C2.3_LAND_DEGRADED,Ujjivan Small Fin,HIGH,2026-01-14
Cholamandalam Investment and Finance Company Limited,C2.3_LAND_DEGRADED,Cholamandalam Invest,HIGH,2026-01-14
ICICI Lombard General Insurance Company Limited,C2.3_LAND_DEGRADED,ICICI Lombard,HIGH,2026-01-14
THE NEW INDIA ASSURANCE COMPANY LIMITED,C2.3_LAND_DEGRADED,NEW INDIA ASSURANCE,HIGH,2026-01-14
Go Digit General Insurance Limited,C2.3_LAND_DEGRADED,Go Digit Insurance,HIGH,2026-01-14
Tamilnad Mercantile Bank Limited,C2.3_LAND_DEGRADED,Tamilnad Mercantile,HIGH,2026-01-14
HDFC Asset Management Company Limited,C2.3_LAND_DEGRADED,HDFC Asset Mgmt,HIGH,2026-01-14
NUVAMA WEALTH MANAGEMENT LIMITED,C2.3_LAND_DEGRADED,NUVAMA WEALTH MGMT,HIGH,2026-01-14
RateGain Travel Technologies Limited,C2.3_LAND_DEGRADED,RateGain Travel Tech,HIGH,2026-01-14
Easy Trip Planners Limited,C2.3_LAND_DEGRADED,Easy Trip Planners,HIGH,2026-01-14
Nippon Life India Asset Management Limited,C2.3_LAND_DEGRADED,Nippon Life India,HIGH,2026-01-14
Aditya Birla Sun Life AMC Limited,C2.3_LAND_DEGRADED,Aditya Birla Sun Life,HIGH,2026-01-14
UTI Asset Management Company Limited,C2.3_LAND_DEGRADED,UTI Asset Mgmt,HIGH,2026-01-14
ICICI Prudential Life Insurance Company Limited,C2.3_LAND_DEGRADED,ICICI Prudential,HIGH,2026-01-14
Indian Energy Exchange Limited,C2.3_LAND_DEGRADED,Indian Energy Exch,HIGH,2026-01-14
Anand Rathi Wealth Limited,C2.3_LAND_DEGRADED,Anand Rathi Wealth,HIGH,2026-01-14
Capri Global Capital Limited,C2.3_LAND_DEGRADED,Capri Global Capital,HIGH,2026-01-14
Jio Financial Services Limited,C2.3_LAND_DEGRADED,Jio Financial Serv,HIGH,2026-01-14
Aptus Value Housing Finance India Limited,C2.3_LAND_DEGRADED,Aptus Value Housing,HIGH,2026-01-14
Max Financial Services Limited,C2.3_LAND_DEGRADED,Max Financial Serv,HIGH,2026-01-14
Tata Investment Corporation Limited,C2.3_LAND_DEGRADED,Tata Investment,HIGH,2026-01-14
INDIAN RAILWAY FINANCE CORPORATION LIMITED,C2.3_LAND_DEGRADED,INDIAN RAILWAY FIN,HIGH,2026-01-14
Cholamandalam Financial Holdings Limited,C2.3_LAND_DEGRADED,Cholamandalam Hold,HIGH,2026-01-14
General Insurance Corporation of India,C2.3_LAND_DEGRADED,General Insurance,HIGH,2026-01-14
Sunflag Iron and Steel,C2.3_LAND_DEGRADED,Sunflag Iron,HIGH,2026-01-14
LT Technology Services Limited,C2.3_LAND_DEGRADED,LT Tech Services,HIGH,2026-01-14
LTIMindtree Limited,C2.3_LAND_DEGRADED,LTIMindtree,HIGH,2026-01-14
IndiaMART InterMESH Limited,C2.3_LAND_DEGRADED,IndiaMART,HIGH,2026-01-14
K.P.R. MILL LIMITED,C2.3_LAND_DEGRADED,K.P.R. MILL,HIGH,2026-01-14
SARDA ENERGY & MINERALS LIMITED,C2.3_LAND_DEGRADED,Sarda Energy,HIGH,2026-01-14
Dalmia Bharat Limited,C2.3_LAND_DEGRADED,Dalmia Bharat,HIGH,2026-01-14
360 ONE WAM LIMITED,C3.2_Water_Quality,360 ONE WAM,HIGH,2026-01-14
AIA ENGINEERING LIMITED,C3.2_Water_Quality,AIA ENGINEERING,HIGH,2026-01-14
ALKYL AMINES CHEMICALS LIMITED,C3.2_Water_Quality,ALKYL AMINES,HIGH,2026-01-14
APAR Industries Limited,C3.2_Water_Quality,APAR Industries,HIGH,2026-01-14
Aavas Financiers Limited,C3.1_Renewable,Aavas Financiers,HIGH,2026-01-14
Adani Ports and Special Economic Zone Limited,C2.1_Scope3_Manual,Adani Ports & SEZ,HIGH,2026-01-14
Aditya Birla Sun Life AMC Limited,G2.1_Land_BRSR,Aditya Birla Sun Life AMC,HIGH,2026-01-14
Andhra Paper Limited (formerly Andhra Pradesh Paper Mills),C3.2_Water_Quality,Andhra Paper Ltd,HIGH,2026-01-14
Anupam Rasayan India Limited,G2.1_Land_BRSR,Anupam Rasayan India,HIGH,2026-01-14
Avenue Supermarts Limited,C3.1_Renewable,Avenue Supermarts (DMart),HIGH,2026-01-14
BHARAT HEAVY ELECTRICALS LIMITED,G2.1_Land_BRSR,BHARAT HEAVY ELECTRICALS,HIGH,2026-01-14
Bharat Heavy Electricals Limited (BHEL),G2.2_Land_AR,BHEL,HIGH,2026-01-14
BLS International Services Limited,G2.1_Land_BRSR,BLS International Services,HIGH,2026-01-14
Bajaj Holdings  Investment Limited,G2.1_Land_BRSR,Bajaj Holdings & Invest,HIGH,2026-01-14
CCL Products (India) Limited,G2.2_Land_AR,CCL Products (India),HIGH,2026-01-14
CE INFO SYSTEMS LIMITED,C2.1_Scope3_Remaining,CE INFO SYSTEMS LIMITED (MapmyIndia),HIGH,2026-01-14
COROMANDEL INTERNATIONAL LIMITED,G2.1_Land_BRSR,COROMANDEL INTERNATIONAL,HIGH,2026-01-14
Carborundum Universal Limited,G2.1_Land_BRSR,Carborundum Universal,HIGH,2026-01-14
Century Plyboards India Limited,G2.1_Land_BRSR,Century Plyboards India,HIGH,2026-01-14
Cholamandalam Financial Holdings Limited,G2.1_Land_BRSR,Cholamandalam Holdings,HIGH,2026-01-14
Clean Science and Technology Limited,G2.1_Land_BRSR,Clean Science and Tech,HIGH,2026-01-14
DIVI'S LABORATORIES LIMITED,G2.1_Land_BRSR,DIVIS LABORATORIES LIMITED,HIGH,2026-01-14
Damodar Valley Corporation (DVC),G2.2_Land_AR,Damodar Valley Corp (DVC),HIGH,2026-01-14
Electronics Mart India Limited,C3.1_Renewable,Electronics Mart India,HIGH,2026-01-14
Essar Steel India (AM/NS India),G2.2_Land_AR,Essar Steel (AM/NS India),HIGH,2026-01-14
FERTILIZERS AND CHEMICALS TRAVANCORE LIMITED,G2.1_Land_BRSR,FERTILIZERS AND CHEMICALS,HIGH,2026-01-14
FINE ORGANIC INDUSTRIES LIMITED,G2.1_Land_BRSR,FINE ORGANIC INDUSTRIES,HIGH,2026-01-14
Garden Reach Shipbuilders  Engineers Limited,C2.1_Scope3_Remaining,Garden Reach Shipbuilders,HIGH,2026-01-14
GlaxoSmithKline Pharmaceuticals Limited,C3.1_Renewable,GlaxoSmithKline Pharma,HIGH,2026-01-14
HDFC Asset Management Company Limited,C3.1_Renewable,HDFC Asset Management,HIGH,2026-01-14
HDFC Bank Limited,C2.2_Missing_Env,HDFC Bank,HIGH,2026-01-14
HDFC Life Insurance Company Limited,C3.1_Renewable,HDFC Life,HIGH,2026-01-14
Hindustan Petroleum Corporation Limited,C2.2_Missing_Env,Hindustan Petroleum Corp Ltd,HIGH,2026-01-14
Honasa Consumer Limited,C3.1_Renewable,Honasa Consumer Limited (Mamaearth),HIGH,2026-01-14
ICICI Prudential Life Insurance Company Limited,C2.1_Scope3_Manual,ICICI Prudential Life Insurance,HIGH,2026-01-14
INDIAN RAILWAY FINANCE CORPORATION LIMITED,G2.1_Land_BRSR,INDIAN RAILWAY FINANCE,HIGH,2026-01-14
INTELLECT DESIGN ARENA LIMITED,G2.1_Land_BRSR,INTELLECT DESIGN ARENA,HIGH,2026-01-14
ISGEC Heavy Engineering Limited,C3.1_Renewable,ISGEC Heavy Engineering,HIGH,2026-01-14
IndiaMART InterMESH Limited,C3.1_Renewable,IndiaMART InterMESH,HIGH,2026-01-14
Indian Energy Exchange Limited,C3.1_Renewable,Indian Energy Exchange,HIGH,2026-01-14
Infosys Limited,C3.1_Renewable,INFOSYS LIMITED,HIGH,2026-01-14
JAI BALAJI INDUSTRIES LIMITED,G2.1_Land_BRSR,JAI BALAJI INDUSTRIES,HIGH,2026-01-14
JAIPRAKASH POWER VENTURES LIMITED,G2.1_Land_BRSR,JAIPRAKASH POWER VENTURES,HIGH,2026-01-14
JINDAL STEEL  POWER LIMITED,G2.1_Land_BRSR,JINDAL STEEL & POWER,HIGH,2026-01-14
JYOTI CNC AUTOMATION LIMITED,G2.1_Land_BRSR,JYOTI CNC AUTOMATION,HIGH,2026-01-14
Jio Financial Services Limited,C3.1_Renewable,Jio Financial Services,HIGH,2026-01-14
KEC International Limited,C3.1_Renewable,KEC International,HIGH,2026-01-14
KEI INDUSTRIES LIMITED,G2.1_Land_BRSR,KEI INDUSTRIES,HIGH,2026-01-14
Kaynes Technology India Limited,C3.1_Renewable,Kaynes Technology India,HIGH,2026-01-14
Krishna Institute of Medical Sciences Limited,C3.1_Renewable,Krishna Institute Medical,HIGH,2026-01-14
LAURUS LABS LIMITED,G2.1_Land_BRSR,LAURUS LABS,HIGH,2026-01-14
MACROTECH DEVELOPERS LIMITED,G2.1_Land_BRSR,MACROTECH DEVELOPERS,HIGH,2026-01-14
MANKIND PHARMA LIMITED,G2.1_Land_BRSR,MANKIND PHARMA,HIGH,2026-01-14
MAX HEALTHCARE INSTITUTE LIMITED,G2.1_Land_BRSR,MAX HEALTHCARE INSTITUTE,HIGH,2026-01-14
Mahindra  Mahindra Limited,C2.1_Scope3_Manual,Mahindra & Mahindra Limited,HIGH,2026-01-14
Mahindra  Mahindra Limited,Facility_Geocoding,Mahindra Mahindra Limited,HIGH,2026-01-14
Mahindra Holidays  Resorts India Limited,G2.2_Land_AR,Mahindra Holidays,HIGH,2026-01-14
MedPlus Health Services Limited,C3.1_Renewable,MedPlus Health Services,HIGH,2026-01-14
Motilal Oswal Financial Services Limited,C3.1_Renewable,Motilal Oswal Financial,HIGH,2026-01-14
NAVA LIMITED,G2.1_Land_BRSR,NAVA,HIGH,2026-01-14
NCC LIMITED,G2.1_Land_BRSR,NCC,HIGH,2026-01-14
NUVAMA WEALTH MANAGEMENT LIMITED,G2.1_Land_BRSR,NUVAMA WEALTH MANAGEMENT,HIGH,2026-01-14
Nippon Life India Asset Management Limited,C3.1_Renewable,Nippon Life India Asset,HIGH,2026-01-14
PI INDUSTRIES LIMITED,C3.1_Renewable,PI Industries,HIGH,2026-01-14
Page Industries Limited,C3.1_Renewable,Page Industries (Jockey),HIGH,2026-01-14
Power Grid Corporation of India Limited,C3.1_Renewable,Power Grid Corporation,HIGH,2026-01-14
Power Grid Corporation of India Limited,C2.2_Missing_Env,Power Grid Corporation of India,HIGH,2026-01-14
Prism Johnson Limited,C3.1_Renewable,Prism Johnson (Cement),HIGH,2026-01-14
Procter  Gamble Health Limited,C3.1_Renewable,Procter & Gamble Health Limited,HIGH,2026-01-14
RATTANINDIA ENTERPRISES LIMITED,G2.1_Land_BRSR,RATTANINDIA ENTERPRISES,HIGH,2026-01-14
Rashtriya Ispat Nigam Limited (RINL) - Vizag Steel,G2.2_Land_AR,RINL - Vizag Steel,HIGH,2026-01-14
Railtel Corporation of India Limited,C3.1_Renewable,Railtel Corporation,HIGH,2026-01-14
Rashtriya Ispat Nigam Limited (RINL) - Vizag Steel,G2.2_Land_AR,Rashtriya Ispat Nigam Limited (RINL),HIGH,2026-01-14
Ratnamani Metals  Tubes Limited,C3.1_Renewable,Ratnamani Metals & Tubes,HIGH,2026-01-14
Ratnamani Metals  Tubes Limited,G2.1_Land_BRSR,Ratnamani Metals & Tubes Limited,HIGH,2026-01-14
SAMVARDHANA MOTHERSON INTERNATIONAL LIMITED,C3.1_Renewable,Samvardhana Motherson,HIGH,2026-01-14
SARDA ENERGY & MINERALS LIMITED,G2.1_Land_BRSR,SARDA ENERGY & MINERALS,HIGH,2026-01-14
SBI Cards and Payment Services Limited,G2.1_Land_BRSR,SBI Cards and Payment Services,HIGH,2026-01-14
SHIPPING CORPORATION OF INDIA LIMITED,G2.1_Land_BRSR,SHIPPING CORPORATION,HIGH,2026-01-14
STATE BANK OF INDIA,C3.1_Renewable,SBI,HIGH,2026-01-14
STATE BANK OF INDIA,G2.1_Land_BRSR,State Bank of India,HIGH,2026-01-14
Safari Industries India Limited,C3.1_Renewable,Safari Industries India,HIGH,2026-01-14
SAMVARDHANA MOTHERSON INTERNATIONAL LIMITED,C3.1_Renewable,Samvardhana Motherson International,HIGH,2026-01-14
Sandur Manganese  Iron Ores Limited,C3.1_Renewable,Sandur Manganese & Iron,HIGH,2026-01-14
Sandur Manganese  Iron Ores Limited,G2.1_Land_BRSR,Sandur Manganese & Iron Ores Limited,HIGH,2026-01-14
Sanghi Industries,G2.1_Land_BRSR,Sanghi Industries Limited,HIGH,2026-01-14
Seshasayee Paper and Boards Limited,C3.1_Renewable,Seshasayee Paper and Boards,HIGH,2026-01-14
Shyam Metalics and Energy Limited,C3.1_Renewable,Shyam Metalics and Energy,HIGH,2026-01-14
Sona BLW Precision Forgings Limited,G2.1_Land_BRSR,Sona BLW Precision Forgings,HIGH,2026-01-14
Star Health and Allied Insurance Company Limited,G2.1_Land_BRSR,Star Health and Allied Insurance,HIGH,2026-01-14
Sun Pharma Advanced Research Company Limited,C3.1_Renewable,Sun Pharma Advanced Research,HIGH,2026-01-14
Sun Pharma Advanced Research Company Limited,G2.1_Land_BRSR,Sun Pharma Advanced Research Company (SPARC),HIGH,2026-01-14
Syrma SGS Technology Limited,C3.1_Renewable,Syrma SGS Technology,HIGH,2026-01-14
Tata Consultancy Services Limited,C3.1_Renewable,TCS,HIGH,2026-01-14
Tata Elxsi Limited,C3.2_Water_Quality,Tata Elxsi,HIGH,2026-01-14
Tata Power,C2.1_Scope3_Manual,Tata Power Company Limited,HIGH,2026-01-14
Tata Steel Limited,G2.2_Land_AR,Tata Steel,HIGH,2026-01-14
Tata Teleservices Maharashtra Limited,G2.1_Land_BRSR,Tata Teleservices Maha,HIGH,2026-01-14
Techno Electric  Engineering Company Limited,G2.1_Land_BRSR,Techno Electric & Engineering Company Limited,HIGH,2026-01-14
Techno Electric  Engineering Company Limited,G2.1_Land_BRSR,Techno Electric & Eng,HIGH,2026-01-14
Techno Electric  Engineering Company Limited,C3.2_Water_Quality,Techno Electric,HIGH,2026-01-14
Tejas Networks Limited,C3.2_Water_Quality,Tejas Networks,HIGH,2026-01-14
THE NEW INDIA ASSURANCE COMPANY LIMITED,G2.1_Land_BRSR,THE NEW INDIA ASSURANCE,HIGH,2026-01-14
THE PHOENIX MILLS LIMITED,C3.2_Water_Quality,Phoenix Mills,HIGH,2026-01-14
Thermax Limited,C3.2_Water_Quality,Thermax,HIGH,2026-01-14
Thomas Cook  India  Limited,G2.1_Land_BRSR,Thomas Cook India Limited,HIGH,2026-01-14
Thomas Cook  India  Limited,C3.2_Water_Quality,Thomas Cook India,HIGH,2026-01-14
Timken India Limited,C3.2_Water_Quality,Timken,HIGH,2026-01-14
Titan Company Limited,G2.1_Land_BRSR,Titan Company,HIGH,2026-01-14
Titan Company Limited,C3.2_Water_Quality,Titan,HIGH,2026-01-14
Triveni Engineering  Industries Limited,G2.1_Land_BRSR,Triveni Engineering & Industries Limited,HIGH,2026-01-14
Triveni Engineering  Industries Limited,C3.2_Water_Quality,Triveni Eng,HIGH,2026-01-14
Triveni Turbine Limited,C3.2_Water_Quality,Triveni Turbine,HIGH,2026-01-14
TVS Motor Company Limited,C3.2_Water_Quality,TVS Motor,HIGH,2026-01-14
TVS Supply Chain Solutions Limited,G2.1_Land_BRSR,TVS Supply Chain Solutions,HIGH,2026-01-14
United Spirits Limited,G2.1_Land_BRSR,United Spirits (Diageo),HIGH,2026-01-14
UTI Asset Management Company Limited,C3.2_Water_Quality,UTI Asset Management,HIGH,2026-01-14
Usha Martin Limited,C3.2_Water_Quality,Usha Martin Ltd,HIGH,2026-01-14
V-GUARD INDUSTRIES LIMITED,C3.2_Water_Quality,V-Guard Industries,HIGH,2026-01-14
VALOR ESTATE LIMITED,C3.2_Water_Quality,VALOR ESTATE,HIGH,2026-01-14
Vedant Fashions Limited,C3.2_Water_Quality,Vedant Fashions Limited (Manyavar),HIGH,2026-01-14
Vedanta Limited,C3.2_Water_Quality,Vedanta,HIGH,2026-01-14
West Coast Paper Mills Limited,C3.2_Water_Quality,West Coast Paper Mills,HIGH,2026-01-14
Zydus Wellness Limited,C3.2_Water_Quality,Zydus Wellness,HIGH,2026-01-14
Amara Raja Energy  Mobility Limited,G2.3B_MSA_Proxy,Amara Raja Energy,HIGH,2026-01-14
"Adani Airports (Mumbai, Ahmedabad, 6 others)",G2.3B_MSA_Proxy,GVK Mumbai Airport,HIGH,2026-01-14
Garden Reach Shipbuilders  Engineers Limited,G2.3B_MSA_Proxy,Garden Reach Ship,HIGH,2026-01-14
Mahindra  Mahindra Limited,G2.3B_MSA_Proxy,Mahindra & Mahindra,HIGH,2026-01-14
Mahindra  Mahindra Financial Services Limited,G2.3B_MSA_Proxy,Mahindra Financial,HIGH,2026-01-14
Procter  Gamble Health Limited,G2.3B_MSA_Proxy,P&G Health,HIGH,2026-01-14
West Coast Paper Mills,G2.3B_MSA_Proxy,West Coast Paper,HIGH,2026-01-14
Bharat Dynamics Limited,C3.1_Renewable,Bharat Dynamics (BDL),HIGH,2026-01-14
HDFC Life Insurance Company Limited,C2.1_Scope3_Manual,HDFC Life Insurance Company,HIGH,2026-01-14
HINDALCO INDUSTRIES LIMITED,C2.1_Scope3_Manual,Hindalco Industries Limited,HIGH,2026-01-14
InterGlobe Aviation Limited,C2.1_Scope3_Manual,InterGlobe Aviation Limited (IndiGo),HIGH,2026-01-14
SAMVARDHANA MOTHERSON INTERNATIONAL LIMITED,C2.1_Scope3_Manual,SAMVARDHANA MOTHERSON INTERNATIONAL,HIGH,2026-01-14
Bajaj Holdings  Investment Limited,C2.1_Scope3_Remaining,Bajaj Holdings & Investment Limited,HIGH,2026-01-14
GLOBAL HEALTH LIMITED,C2.1_Scope3_Remaining,GLOBAL HEALTH LIMITED (Medanta),HIGH,2026-01-14
Adani Ports and Special Economic Zone Limited,C2.2_Missing_Env,Adani Ports and SEZ Limited,HIGH,2026-01-14
JSW Steel Limited,C3.2_Water_Quality,JSW Steel,HIGH,2026-01-14
JK LAKSHMI CEMENT LIMITED,C3.2_Water_Quality,JK Lakshmi Cement,HIGH,2026-01-14
DLF Limited,C3.2_Water_Quality,DLF,HIGH,2026-01-14
FERTILIZERS AND CHEMICALS TRAVANCORE LIMITED,G2.3B_MSA_Proxy,Fertilizers and Chemicals Travancore (FACT),HIGH,2026-01-14
Reliance Infrastructure Limited,G2.3B_MSA_Proxy,Reliance Infrastructure (Inland projects),HIGH,2026-01-14
Sun Pharmaceutical Industries Limited,G2.3B_MSA_Proxy,Sun Pharmaceutical Industries,HIGH,2026-01-14
GAIL (India) Limited,C3.1_Renewable,GAIL India Limited,HIGH,2026-01-14
Go Digit General Insurance Limited,C3.1_Renewable,Go Digit General Insurance,HIGH,2026-01-14
Gujarat Ambuja Exports Limited,C3.1_Renewable,Gujarat Ambuja Exports,HIGH,2026-01-14
InterGlobe Aviation Limited,C3.1_Renewable,InterGlobe Aviation,HIGH,2026-01-14
JK Tyre  Industries Limited,C3.1_Renewable,JK Tyre & Industries,HIGH,2026-01-14
Kalyani Steels,G2.1_Land_BRSR,Kalyani Steels Limited,HIGH,2026-01-14
Krishna Institute of Medical Sciences Limited,C3.1_Renewable,Krishna Institute of Medical Sciences (KIMS),HIGH,2026-01-14
Lloyds Metals and Energy Limited,C3.1_Renewable,Lloyds Metals and Energy,HIGH,2026-01-14
Mahindra  Mahindra Financial Services Limited,G2.1_Land_BRSR,Mahindra & Mahindra Financial Services Limited,HIGH,2026-01-14
Mahindra  Mahindra Financial Services Limited,C3.1_Renewable,Mahindra & Mahindra Financial,HIGH,2026-01-14
Mishra Dhatu Nigam Limited,G2.1_Land_BRSR,Mishra Dhatu Nigam Limited (MIDHANI),HIGH,2026-01-14
Mishra Dhatu Nigam Limited,C3.1_Renewable,Mishra Dhatu Nigam Ltd,HIGH,2026-01-14
MUTHOOT FINANCE LIMITED,C3.1_Renewable,Muthoot Finance,HIGH,2026-01-14
Newgen Software Technologies Limited,G2.1_Land_BRSR,Newgen Software Tech,HIGH,2026-01-14
Nuvoco Vistas Corporation Limited,G2.1_Land_BRSR,Nuvoco Vistas Corporation,HIGH,2026-01-14
Procter  Gamble Health Limited,G2.1_Land_BRSR,P&G Hygiene,HIGH,2026-01-14
SAPPHIRE FOODS INDIA LIMITED,G2.1_Land_BRSR,SAPPHIRE FOODS INDIA,HIGH,2026-01-14
SARDA ENERGY  MINERALS LIMITED,G2.1_Land_BRSR,SARDA ENERGY & MINERALS,HIGH,2026-01-14
SUMITOMO CHEMICAL INDIA LIMITED,G2.1_Land_BRSR,SUMITOMO CHEMICAL INDIA,HIGH,2026-01-14
Tata Consultancy Services Limited,G2.1_Land_BRSR,TATA CONSULTANCY SERVICES LIMITED,HIGH,2026-01-14
Tata Consumer Products Limited,G2.1_Land_BRSR,TATA CONSUMER PRODUCTS LIMITED,HIGH,2026-01-14
